row_id,category_slug,category_title,prompt,provider,model_id,thinking_level,max_turns,max_cost_usd,scaffold_mode,label
desktop_monitor_with_tilt_swivel_stand_017,desktop_monitor_with_tilt_swivel_stand,Desktop monitor with tilt swivel stand,"A creator-focused desktop monitor with a flat display shell, a stout center column, and a rectangular base plate, plus a small bank of menu buttons under the lower bezel. the stand head keeps a real tilt-and-pivot carriage behind the panel instead of a thin cosmetic neck, and the controls are separate parts instead of one fused panel. The display tilts on a horizontal hinge at the stand head, rotates continuously about its center axis for portrait mode, and the center column slides prismatically for height adjustment, and the menu buttons articulate independently as small prismatic push controls. Creative-workstation monitor scale.",openai,gpt-5.4,high,170,,strict,a creator focused desktop monitor with 5-1
tower_fan_with_rotary_controls_001,tower_fan_with_rotary_controls,Tower fan with rotary controls,"A modern tower fan with a tall rectangular housing, a circular pedestal base, and a top control deck carrying rotary knobs, plus a separate oscillation button on the top deck. the tower body stays visibly separate from the base joint that provides oscillation, and the button is a distinct supported control beside the dials. The tower body oscillates on a vertical revolute joint above the base, the internal blower wheel rotates continuously about the vertical center axis, and the rotary controls turn continuously on their local axes, and the oscillation button translates independently as a small prismatic push control. Residential tower-fan scale.",openai,gpt-5.4,high,160,,strict,a modern tower fan with a 1-1
tower_fan_with_rotary_controls_002,tower_fan_with_rotary_controls,Tower fan with rotary controls,"A modern tower fan with a tall rectangular housing, a circular pedestal base, and a top control deck carrying rotary knobs, plus a carry handle integrated into the rear of the top cap. the tower body stays visibly separate from the base joint that provides oscillation, and the handle remains a real opening or supported bridge in the cap. The tower body oscillates on a vertical revolute joint above the base, the internal blower wheel rotates continuously about the vertical center axis, and the rotary controls turn continuously on their local axes. Residential tower-fan scale.",openai,gpt-5.4,high,160,,strict,a modern tower fan with a 1-2
tower_fan_with_rotary_controls_003,tower_fan_with_rotary_controls,Tower fan with rotary controls,"A slim household tower fan with a narrow vertical body, a rounded base, and two knurled dials on the top cap, plus a separate oscillation button on the top deck. the front intake and outlet grille runs nearly the full height of the body, and the button is a distinct supported control beside the dials. The body oscillates left and right on a vertical joint at the base, the internal blower wheel spins continuously on the center axis, and the two dials rotate continuously, and the oscillation button translates independently as a small prismatic push control. Home-appliance scale.",openai,gpt-5.4,high,160,,strict,a slim household tower fan with 2-1
tower_fan_with_rotary_controls_004,tower_fan_with_rotary_controls,Tower fan with rotary controls,"A slim household tower fan with a narrow vertical body, a rounded base, and two knurled dials on the top cap, plus a carry handle integrated into the rear of the top cap. the front intake and outlet grille runs nearly the full height of the body, and the handle remains a real opening or supported bridge in the cap. The body oscillates left and right on a vertical joint at the base, the internal blower wheel spins continuously on the center axis, and the two dials rotate continuously. Home-appliance scale.",openai,gpt-5.4,high,160,,strict,a slim household tower fan with 2-2
tower_fan_with_rotary_controls_005,tower_fan_with_rotary_controls,Tower fan with rotary controls,"A bedroom tower fan with a tall body shell, a low oval base, and a top-mounted timer knob beside a speed dial, plus a separate oscillation button on the top deck. the control deck remains a visibly separate top surface rather than a featureless cap, and the button is a distinct supported control beside the dials. The fan body oscillates on a vertical base joint, the internal blower wheel rotates continuously, and both top dials rotate continuously on their shafts, and the oscillation button translates independently as a small prismatic push control. Bedroom appliance scale.",openai,gpt-5.4,high,160,,strict,a bedroom tower fan with a 3-1
tower_fan_with_rotary_controls_006,tower_fan_with_rotary_controls,Tower fan with rotary controls,"A bedroom tower fan with a tall body shell, a low oval base, and a top-mounted timer knob beside a speed dial, plus a carry handle integrated into the rear of the top cap. the control deck remains a visibly separate top surface rather than a featureless cap, and the handle remains a real opening or supported bridge in the cap. The fan body oscillates on a vertical base joint, the internal blower wheel rotates continuously, and both top dials rotate continuously on their shafts. Bedroom appliance scale.",openai,gpt-5.4,high,160,,strict,a bedroom tower fan with a 3-2
tower_fan_with_rotary_controls_007,tower_fan_with_rotary_controls,Tower fan with rotary controls,"A compact office tower fan with a short rectangular tower, a round base, and a recessed top control cluster with rotary knobs, plus a separate oscillation button on the top deck. the body stays compact but still keeps the oscillation joint readable at the base, and the button is a distinct supported control beside the dials. The tower oscillates on a vertical revolute joint above the base, the blower wheel spins continuously on the vertical axis, and the rotary controls rotate continuously, and the oscillation button translates independently as a small prismatic push control. Small office-fan scale.",openai,gpt-5.4,high,160,,strict,a compact office tower fan with 4-1
tower_fan_with_rotary_controls_008,tower_fan_with_rotary_controls,Tower fan with rotary controls,"A compact office tower fan with a short rectangular tower, a round base, and a recessed top control cluster with rotary knobs, plus a carry handle integrated into the rear of the top cap. the body stays compact but still keeps the oscillation joint readable at the base, and the handle remains a real opening or supported bridge in the cap. The tower oscillates on a vertical revolute joint above the base, the blower wheel spins continuously on the vertical axis, and the rotary controls rotate continuously. Small office-fan scale.",openai,gpt-5.4,high,160,,strict,a compact office tower fan with 4-2
tower_fan_with_rotary_controls_009,tower_fan_with_rotary_controls,Tower fan with rotary controls,"A tower fan with a tall vented body, a weighted base, and a top panel holding one speed dial and one timer dial, plus a separate oscillation button on the top deck. the top controls are clearly discrete parts in the fan cap, and the button is a distinct supported control beside the dials. The body oscillates on a vertical joint at the base, the internal blower wheel rotates continuously on the centerline, and the two dials rotate continuously on their local axes, and the oscillation button translates independently as a small prismatic push control. Household cooling-appliance scale.",openai,gpt-5.4,high,160,,strict,a tower fan with a tall 5-1
