row_id,category_slug,category_title,prompt,provider,model_id,thinking_level,max_turns,max_cost_usd,label
g55c_1205_glasses_57b2b7dc,glasses,Glasses,"A pair of safety glasses with broad side shields and extendable temple arms. The front lens frame carries two hinged temples, and each temple has a telescoping rear section for fit adjustment. Each temple folds on a revolute hinge at the outer corner, and each rear temple segment slides prismatically along the temple axis within its sleeve. Keep each telescoping rear temple section clipped inside its sleeve so the arm extends without the rear segment pulling free.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1206_prismaticrevoluteprismatic_chain_8f7a5659,prismaticrevoluteprismatic_chain,Prismatic-revolute-prismatic chain,"A side-wall slide with wristed extension. A grounded side plate supports a slide carriage, the carriage supports a hinged body, and the hinged body supports a small linear extension. The articulation order is prismatic, revolute, then prismatic.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1207_joystick_mechanism_61624d31,joystick_mechanism,Joystick mechanism,"An under-slung joystick assembly. A top support bracket carries an outer yoke and an inner yoke below it, with the stick projecting downward from the innermost member. Two orthogonal revolute joints support the stick through the nested yokes.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1208_windshield_sun_visor_88787fdd,windshield_sun_visor,Windshield sun visor,"Model Windshield sun visor as an industrial safety-first variant for heavy duty cycles. Start from a visor panel on a roof hinge arm plus secondary swing pivot, then add guards, lockouts, over-travel stops, and reinforcement at high-stress joints. Favor visible fastener logic and plate/brace load paths over decorative surfacing. Primary and secondary pivots should be visible and mechanically credible. All subparts must remain connected to a parent support; no unsupported fragments. No floating parts.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1209_searchlight_tower_2118bc62,searchlight_tower,Searchlight tower,"Build a precision professional Searchlight tower tuned for calibration and repeatable alignment. Use a mast/tower support carrying a spotlight head in a pan-tilt yoke with datum-friendly surfaces, index marks, adjustment features, and controlled gap language. Visual style can be minimal, but kinematics must be explicit. Pan and tilt axes should be separated and carried by yoke/bearing blocks. Keep a fully connected mechanical stack with no free-floating parts. No floating parts.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1210_playground_swing_fe2567ff,playground_swing,Playground swing,A wide bench playground swing with side suspension arms. The bench seat hangs from two rigid side arms connected to the playground crossbeam above. The bench rotates on the upper hanger pivots at the crossbeam and on the lower pivots at the seat sides.,openai,gpt-5.5-2026-04-23,high,100,,
g55c_1211_jet_engine_f468ace3,jet_engine,Jet Engine,"A regional-airliner turbofan with a broad intake lip and a long smooth nacelle. The engine has a central spinner, a large front fan, and a short exhaust cone aligned within the rear of the nacelle. The front fan rotor rotates continuously about the longitudinal center axis. Keep the front fan rotor clipped to the center hub so the fan stays seated within the nacelle during rotation.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1212_ceiling_fan_23d93185,ceiling_fan,Ceiling fan,A large industrial three-blade HVLS ceiling fan with a round hub and three wide rectangular paddle blades on long arms. The blade and hub assembly rotates continuously about the vertical axis. Each blade arm is fixed to the hub.,openai,gpt-5.5-2026-04-23,high,100,,
g55c_1213_benchtop_monocular_laboratory_microscope_935ad4d1,benchtop_monocular_laboratory_microscope,Benchtop Monocular Laboratory Microscope,"A low-profile benchtop monocular microscope with a thick base, a short curved arm, an angled eyepiece tube, and a compact square stage. The head carriage slides prismatically along a vertical guide on the arm, the stage carrier slides prismatically left to right beneath the stage plate, and the objective nosepiece rotates on the central turret joint.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1214_blender_dc707f9a,blender,Blender,"A laboratory homogenizer blender with a tall rectangular housing, a locking stainless chamber cup, and a blade drive. The chamber cup locks on a revolute bayonet twist. A hinged chamber lid opens on a revolute hinge at the chamber rear edge. The blade rotates continuously.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1215_overshot_waterwheel_faa16aa0,overshot_waterwheel,Overshot waterwheel,"A mill waterwheel with a broad rim, deep buckets, and a side brake shoe lever. The wheel is carried on a horizontal axle between sturdy support frames, and a brake arm at one side can press a shoe against the rim. The waterwheel rotates continuously about its axle, and the brake lever rotates on its own pivot near the support frame. Keep the brake shoe lever clipped to its support pivot so the arm stays attached while swinging toward the rim.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1216_syringe_ec4f5d62,syringe,Syringe,"A hand syringe. A cylindrical barrel holds a plunger rod and plunger head, ending in a nozzle tip. Joints: the plunger translates prismatically along the barrel axis. Add one fixed stop block or end frame that clearly limits travel.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1217_wind_turbine_c854c83e,wind_turbine,Wind turbine,"Design a retrofit/legacy-inspired Wind turbine that blends old-school construction cues with modern reliability. Keep the core as a tower with nacelle, rotor hub, and blade-root interfaces; include service hatches, bolted adapters, and pragmatic reinforcements where components meet. Rotor and blade roots should be hub-mounted with realistic load paths. The final model must be one connected mechanism where every element is structurally supported. No floating parts.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1218_globe_7c850c01,globe,Globe,"An executive floor globe with a large sphere above a tripod stand and a circular map shelf. The sphere sits in a partial meridian on polar pivots, and the support frame rises from the tripod center through a simple rotating collar above the shelf. The sphere rotates about its polar axis, and the upper support turns about a vertical axis at the collar so the globe can be reoriented over the stand. Keep the upper globe support clipped into the rotating collar above the shelf so the globe assembly stays seated over the stand.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1219_candy_vending_machine_bfc41424,candy_vending_machine,Candy Vending Machine,"A compact capsule-and-candy vending machine with a clear hopper, a rectangular lower body, and a front service panel beneath the dispensing wheel. The dispensing wheel rotates continuously about its horizontal axle, the front service panel rotates on a vertical side hinge, and the retrieval flap rotates on a small horizontal hinge below the chute.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1220_flatbed_scanner_with_hinged_lid_73fe2834,flatbed_scanner_with_hinged_lid,Flatbed scanner with hinged lid,"An A3 wide-format flatbed scanner with a wide rectangular body, a lid on two barrel revolute hinges spanning the full rear width, and a retractable document guide strip sliding on a prismatic joint along the lid inner face for media alignment.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1221_folding_kick_scooter_1158e246,folding_kick_scooter,Folding kick scooter,"A cargo folding scooter with a flat deck carrying a front cargo basket, two deck wheels on revolute axles, a folding handlebar stem on a revolute hinge at the deck front neck, and a rear kickstand prop on a revolute hinge at the deck rear underside.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1222_lazy_susan_76cf7282,lazy_susan,Lazy Susan,"A corner-cabinet lazy susan with two kidney-shaped shelves on a vertical pole. The top and bottom shelves are attached to a central shaft inside the cabinet corner, leaving the cutout sides toward the door opening. The shelf assembly rotates continuously about the vertical pole axis. Keep the kidney-shaped shelves clipped to the vertical center shaft so the shelf assembly stays seated while turning.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1223_tv_wall_mount_6d10c91b,tv_wall_mount,TV wall mount,"A long-reach TV wall arm without the display. A wall plate carries a first link, a second link, and a rectangular VESA-style head with a short tilt yoke. Two revolute joints fold the links from the wall, and the head uses one swivel revolute and one tilt revolute.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1224_laptop_stand_with_articulated_height_adjustment_f35a3519,laptop_stand_with_articulated_height_adjustment,Laptop stand with articulated height adjustment,"A desktop laptop stand with a flat base plate, a rear vertical mast, and a single rigid top tray carried on a sliding carriage near the mast head. The tray has two front retaining lips and remains one rigid supported body above the carriage. The carriage slides prismatically along the vertical mast axis, and the tray rotates on a horizontal tilt hinge at the carriage head.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1225_camera_lens_a2d0e790,camera_lens,Camera Lens,A 2x teleconverter with two cylindrical bayonet mount halves joined by a short cylindrical body. The front bayonet interface ring rotates on a revolute joint for mounting. The rear bayonet interface ring is fixed. An alignment peg ring revolves on a revolute joint.,openai,gpt-5.5-2026-04-23,high,100,,
g55c_1226_usb_drive_with_swivel_cover_e10568da,usb_drive_with_swivel_cover,USB drive with swivel cover,"Design a retrofit/legacy-inspired Usb drive with swivel cover that blends old-school construction cues with modern reliability. Keep the core as a USB drive body with connector and side-pinned swivel cover; include service hatches, bolted adapters, and pragmatic reinforcements where components meet. Swivel cover movement should be constrained by a visible pivot pin. The final model must be one connected mechanism where every element is structurally supported. No floating parts.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1227_stick_vacuum_with_folding_joint_929b0c0f,stick_vacuum_with_folding_joint,Stick vacuum with folding joint,"A stick vacuum with a folding wand. A motor body connects to a straight wand and a floor head, with the fold joint placed between the body and the wand. Joints: the fold joint is revolute about a horizontal axis, and the floor head pitches on a second revolute hinge. Offset the moving chain to one side of the fixed support.",openai,gpt-5.5-2026-04-23,high,100,,
